date,latitude,longitude,location_id,temperature,humidity,wind_speed,wind_direction,wind_u,wind_v,precipitation,solar_radiation,uv_index,source
2025-09-09,34.05850487288019,-155.75259364801894,LOC_083,15.97,46.1,4.39,22.3,-1.67,-4.06,0.0,281.2,3.3,Sample Data
2025-09-09,13.058135616607293,-103.18391738552856,LOC_084,23.75,37.3,0.12,161.7,-0.04,0.12,0.0,159.8,2.8,Sample Data
2025-09-09,60.81732713817118,-177.8435822393787,LOC_085,-0.92,76.0,1.37,35.8,-0.8,-1.11,0.0,166.1,3.1,Sample Data
2025-09-09,48.406979372446074,-150.55554922426808,LOC_086,3.36,92.2,2.99,164.0,-0.82,2.87,0.0,148.0,2.8,Sample Data
2025-09-09,58.38795928070874,-157.33236422935113,LOC_087,6.28,71.7,0.17,174.8,-0.02,0.17,0.0,206.0,4.8,Sample Data
2025-09-09,61.820330357684945,-129.72440498093013,LOC_088,-1.88,63.0,5.73,201.3,2.08,5.34,0.0,143.7,2.2,Sample Data
2025-09-09,80.25474915525508,-162.12227726102088,LOC_089,-10.93,91.5,3.45,335.7,1.42,-3.14,0.0,97.5,0.2,Sample Data
2025-09-09,35.57997632876939,-165.2484422387234,LOC_090,12.59,91.3,6.36,233.5,5.11,3.78,0.0,171.7,2.5,Sample Data
2025-09-09,79.3520213708922,-65.94588406047247,LOC_091,-11.75,79.9,7.18,273.7,7.17,-0.47,0.0,43.9,0.0,Sample Data
2025-09-09,29.34562207863667,-94.20207401555672,LOC_092,17.4,90.4,0.77,222.0,0.51,0.57,0.79,172.6,2.1,Sample Data
2025-09-09,71.29166501509118,-107.8238944920699,LOC_093,-4.21,77.9,4.4,153.2,-1.98,3.92,0.0,183.2,2.1,Sample Data
2025-09-09,49.723793376700485,-148.55920218294128,LOC_094,12.32,71.3,1.47,298.6,1.29,-0.71,5.48,129.9,3.0,Sample Data
2025-09-09,16.98270758544244,-63.361951466067524,LOC_095,23.83,64.3,1.21,252.3,1.15,0.37,0.0,281.2,4.3,Sample Data
2025-09-09,77.53135428724978,-97.69681055447516,LOC_096,-6.69,76.0,1.0,109.6,-0.94,0.33,0.0,163.6,2.9,Sample Data
2025-09-09,35.42723432865255,-134.6027553003541,LOC_097,14.86,71.8,4.86,156.4,-1.94,4.45,0.0,185.7,1.2,Sample Data
2025-09-09,64.44667591526795,-63.37566620616498,LOC_098,-2.28,100.0,2.81,160.0,-0.96,2.64,0.0,128.4,0.0,Sample Data
2025-09-09,76.5314818198838,-78.6161790385089,LOC_099,-7.65,70.5,1.53,20.7,-0.54,-1.43,0.0,183.8,3.3,Sample Data
2025-09-10,38.090508913552185,-56.4071401667109,LOC_000,22.07,52.1,1.59,181.7,0.05,1.59,2.35,195.5,2.5,Sample Data
2025-09-10,64.89954563585539,-102.17439705438524,LOC_001,0.95,78.6,1.64,180.7,0.02,1.64,0.0,167.2,3.7,Sample Data
2025-09-10,21.70139803318274,-159.72071235629366,LOC_002,23.69,65.7,1.83,171.0,-0.29,1.81,0.0,200.0,2.5,Sample Data
2025-09-10,14.35627091261496,-67.39710104925842,LOC_003,14.46,88.2,6.31,73.4,-6.04,-1.8,0.0,213.9,2.8,Sample Data
2025-09-10,55.08362588074066,-87.95056488651409,LOC_004,5.16,83.1,1.03,169.0,-0.2,1.01,0.0,118.7,0.9,Sample Data
2025-09-10,11.543837072185184,-53.91171921894073,LOC_005,24.9,49.3,4.54,169.8,-0.81,4.47,0.36,271.6,3.2,Sample Data
2025-09-10,72.43319806003163,-152.3959156118241,LOC_006,-10.23,87.3,6.65,165.7,-1.64,6.45,0.0,125.5,1.1,Sample Data
2025-09-10,23.636872540532547,-156.1574137190536,LOC_007,16.58,58.0,0.12,7.9,-0.02,-0.12,0.0,230.8,1.8,Sample Data
2025-09-10,32.81816822196533,-111.78166388780907,LOC_008,9.68,100.0,0.08,282.1,0.08,-0.02,2.87,212.4,3.6,Sample Data
2025-09-10,42.395876398158684,-142.14021177425457,LOC_009,2.89,100.0,1.48,319.5,0.96,-1.12,0.0,254.7,1.6,Sample Data
2025-09-10,55.88896710417846,-161.86579811523455,LOC_010,-10.35,96.8,0.98,345.2,0.25,-0.95,1.73,114.6,0.5,Sample Data
2025-09-10,31.91084864014136,-132.37296037182008,LOC_011,17.23,56.8,0.26,55.6,-0.21,-0.15,0.0,136.9,1.8,Sample Data
2025-09-10,44.205248816277695,-77.92712501890823,LOC_012,7.63,70.0,1.08,348.0,0.23,-1.06,0.0,235.3,1.1,Sample Data
2025-09-10,24.97553366187698,-113.1495230062305,LOC_013,20.37,72.1,0.04,92.7,-0.04,0.0,0.0,288.4,4.5,Sample Data
2025-09-10,54.431092664653185,-173.9614463464003,LOC_014,15.36,100.0,1.56,60.9,-1.36,-0.76,0.0,167.8,3.3,Sample Data
2025-09-10,55.56586389260788,-157.8318639206521,LOC_015,-2.02,89.4,2.35,250.2,2.22,0.8,0.0,229.2,2.3,Sample Data
2025-09-10,14.878869473895964,-56.64488015706668,LOC_016,23.21,44.5,1.28,155.5,-0.53,1.16,0.0,318.5,3.9,Sample Data
2025-09-10,82.42240248059196,-74.90834474486006,LOC_017,-17.79,100.0,4.98,85.8,-4.97,-0.37,1.4,85.4,3.3,Sample Data
2025-09-10,32.8460326880028,-167.3026251791701,LOC_018,18.67,64.2,2.54,310.8,1.92,-1.66,1.68,232.0,3.9,Sample Data
2025-09-10,61.31747698841177,-122.78017581385183,LOC_019,-2.21,100.0,0.29,164.8,-0.08,0.28,0.0,128.5,2.2,Sample Data
2025-09-10,19.15286761335841,-115.62700168553488,LOC_020,19.3,45.9,6.78,348.0,1.41,-6.63,0.0,256.0,1.2,Sample Data
2025-09-10,12.57913908364138,-61.78834772975833,LOC_021,20.74,77.4,4.0,18.6,-1.28,-3.79,0.98,179.9,1.2,Sample Data
2025-09-10,29.408498620001268,-93.87210303398234,LOC_022,7.82,72.2,0.64,111.4,-0.6,0.23,0.0,160.6,0.0,Sample Data
2025-09-10,33.378330706705825,-112.39115724688459,LOC_023,17.39,66.8,0.83,245.3,0.75,0.35,0.0,180.4,2.5,Sample Data
2025-09-10,51.00327095074597,-155.96892078168148,LOC_024,4.84,78.9,2.72,266.2,2.71,0.18,3.69,103.5,1.1,Sample Data
2025-09-10,82.7188470823419,-79.23273296305511,LOC_025,-2.69,59.2,2.36,45.2,-1.68,-1.66,0.55,55.0,0.0,Sample Data
2025-09-10,80.46242061731418,-63.672444444405656,LOC_026,-12.47,100.0,1.37,140.7,-0.87,1.06,0.0,27.2,0.0,Sample Data
2025-09-10,54.84249841083138,-60.15634944699481,LOC_027,12.88,70.2,5.86,304.2,4.85,-3.29,0.0,110.5,2.5,Sample Data
2025-09-10,16.636937653893963,-154.5222278855111,LOC_028,25.09,54.9,0.03,147.3,-0.02,0.02,2.36,206.1,3.6,Sample Data
2025-09-10,13.392046668290355,-137.70705700077565,LOC_029,22.96,75.1,1.77,261.7,1.76,0.26,0.0,301.4,5.4,Sample Data
2025-09-10,39.15079672671115,-144.72462586939355,LOC_030,15.17,91.2,0.96,170.8,-0.15,0.95,0.0,254.3,3.4,Sample Data
2025-09-10,72.1553131863947,-133.6220675298334,LOC_031,6.3,90.3,2.19,18.4,-0.69,-2.08,1.35,65.5,0.3,Sample Data
2025-09-10,31.07008822655356,-109.4495091894277,LOC_032,6.92,75.2,0.9,167.0,-0.2,0.87,5.26,243.9,3.8,Sample Data
2025-09-10,20.569316873107198,-75.71439250197484,LOC_033,23.48,56.4,4.95,276.4,4.92,-0.55,2.07,253.6,4.4,Sample Data
2025-09-10,15.591298275982812,-51.70469824193276,LOC_034,21.85,94.0,2.26,12.4,-0.48,-2.2,0.0,239.0,2.2,Sample Data
2025-09-10,67.9183576972493,-154.1669614005576,LOC_035,0.65,52.4,0.43,249.0,0.4,0.15,0.0,7.9,2.1,Sample Data
2025-09-10,10.41415878427018,-73.99001430087156,LOC_036,28.9,45.2,6.07,298.1,5.36,-2.87,0.0,229.0,2.2,Sample Data
2025-09-10,63.01430078857128,-85.22906815467165,LOC_037,4.01,74.6,2.83,300.6,2.43,-1.44,0.0,158.5,1.4,Sample Data
2025-09-10,67.84527600144594,-170.37419527456825,LOC_038,2.91,57.3,1.25,359.2,0.02,-1.25,0.65,180.8,3.2,Sample Data
2025-09-10,36.884929640820445,-164.93702226173315,LOC_039,16.63,82.8,3.13,46.2,-2.26,-2.16,0.0,185.1,2.2,Sample Data
2025-09-10,74.73275694066952,-98.97124351241747,LOC_040,0.68,72.6,3.63,165.4,-0.92,3.51,1.11,142.6,1.7,Sample Data
2025-09-10,34.81735186394869,-171.73741446281693,LOC_041,8.28,89.0,2.24,23.8,-0.9,-2.05,0.0,198.9,0.3,Sample Data
2025-09-10,33.32367412867467,-137.7261681365229,LOC_042,22.82,45.5,3.26,257.5,3.18,0.7,0.76,236.9,2.1,Sample Data
2025-09-10,64.7204633753548,-97.11752872382229,LOC_043,0.79,72.1,6.11,320.7,3.87,-4.73,0.0,96.7,1.1,Sample Data
2025-09-10,76.54095569322449,-118.61205972894659,LOC_044,-0.66,88.5,0.84,151.7,-0.4,0.74,0.0,80.5,1.5,Sample Data
2025-09-10,18.96956844537263,-87.27817766101064,LOC_045,16.36,70.3,0.32,328.0,0.17,-0.27,0.0,231.1,4.1,Sample Data
2025-09-10,67.05887864626732,-107.03396431596549,LOC_046,2.09,48.0,0.29,272.4,0.29,-0.01,0.0,104.6,0.8,Sample Data
2025-09-10,67.82253849659207,-115.8065724726292,LOC_047,4.47,80.9,0.05,17.6,-0.02,-0.05,0.0,99.9,2.2,Sample Data
2025-09-10,49.20496220364956,-124.41966761338855,LOC_048,13.5,43.6,0.96,9.6,-0.16,-0.95,0.0,242.0,4.9,Sample Data
2025-09-10,11.90643450580714,-165.97411449087042,LOC_049,30.9,72.7,0.69,126.9,-0.55,0.42,0.28,290.8,4.1,Sample Data
2025-09-10,12.357188926505069,-97.26664653570855,LOC_050,26.99,64.2,0.61,38.0,-0.38,-0.48,0.0,341.3,5.5,Sample Data
2025-09-10,33.576698580724496,-113.88581014858865,LOC_051,19.38,79.2,5.4,20.2,-1.87,-5.06,0.0,195.9,3.2,Sample Data
2025-09-10,78.06748554445697,-147.59201021064627,LOC_052,-13.37,100.0,9.51,12.0,-1.98,-9.3,0.0,118.3,0.7,Sample Data
2025-09-10,40.77871922767223,-81.77835198940367,LOC_053,9.57,62.5,2.05,329.3,1.04,-1.76,0.31,203.8,4.2,Sample Data
2025-09-10,27.159862411871686,-169.99261172225692,LOC_054,12.87,79.8,0.51,246.0,0.47,0.21,0.0,190.1,3.5,Sample Data
2025-09-10,31.731358968532604,-159.04123265697942,LOC_055,5.92,57.4,12.42,105.2,-11.99,3.26,0.88,143.3,2.2,Sample Data
2025-09-10,79.72732392569299,-74.9443506566258,LOC_056,-8.3,92.3,6.78,37.3,-4.11,-5.4,0.0,84.1,1.5,Sample Data
2025-09-10,57.50528173828176,-66.7101232755967,LOC_057,4.63,82.0,1.08,67.8,-1.0,-0.41,0.2,227.0,2.5,Sample Data
2025-09-10,70.27540576743358,-155.74589234481533,LOC_058,-8.22,94.7,0.31,60.1,-0.27,-0.15,0.0,94.4,2.3,Sample Data
2025-09-10,76.94192488674834,-109.88550855096541,LOC_059,-3.36,100.0,3.39,245.8,3.09,1.39,0.0,144.8,1.7,Sample Data
2025-09-10,70.55801163730469,-63.508131009945885,LOC_060,3.44,81.1,14.35,58.9,-12.29,-7.41,0.0,154.9,1.3,Sample Data
2025-09-10,33.85026062288979,-165.693249811402,LOC_061,16.79,62.0,7.23,137.8,-4.85,5.36,0.0,132.3,0.0,Sample Data
2025-09-10,27.095137190645627,-124.47598747858669,LOC_062,24.43,48.9,8.25,338.7,3.0,-7.69,4.15,186.2,3.2,Sample Data
2025-09-10,71.351107444187,-68.10502417667536,LOC_063,-3.68,79.4,7.3,227.9,5.42,4.89,0.0,158.8,1.0,Sample Data
2025-09-10,10.521409789839304,-113.60285066491646,LOC_064,26.98,53.9,2.96,52.6,-2.35,-1.8,0.0,284.2,2.3,Sample Data
2025-09-10,41.30582523615843,-151.12598463880508,LOC_065,20.12,39.8,0.34,6.1,-0.04,-0.34,0.0,242.0,2.5,Sample Data
2025-09-10,18.98990255002621,-136.11002771752837,LOC_066,27.4,39.6,10.1,329.7,5.09,-8.72,0.0,221.9,3.1,Sample Data
2025-09-10,80.71822779343894,-137.98361883730183,LOC_067,-10.26,75.5,0.32,97.8,-0.31,0.04,0.0,45.7,0.3,Sample Data
2025-09-10,48.90929663075246,-88.60753534362688,LOC_068,2.29,100.0,0.55,355.0,0.05,-0.54,0.0,166.4,1.9,Sample Data
2025-09-10,37.27222017844705,-53.66832924627511,LOC_069,17.62,68.0,2.06,303.5,1.72,-1.14,0.0,262.5,4.2,Sample Data
2025-09-10,82.18354712065835,-147.26830154270266,LOC_070,-10.76,72.4,3.04,25.5,-1.31,-2.75,0.0,85.2,1.1,Sample Data
2025-09-10,47.29363794192891,-140.88581972381994,LOC_071,15.71,65.8,1.7,286.7,1.63,-0.49,0.0,176.8,3.1,Sample Data
2025-09-10,31.36303707831007,-175.20469684391074,LOC_072,25.13,79.6,1.62,52.0,-1.28,-1.0,0.03,205.9,3.1,Sample Data
2025-09-10,55.71732504849226,-114.651726980248,LOC_073,8.21,60.9,1.16,182.2,0.04,1.16,6.43,236.5,2.4,Sample Data
2025-09-10,13.860906343749201,-143.77595964924052,LOC_074,25.98,54.6,1.82,186.5,0.21,1.81,1.1,224.1,4.5,Sample Data
2025-09-10,78.11994144749903,-148.8569542132936,LOC_075,-10.86,100.0,5.03,211.8,2.65,4.28,0.54,146.9,2.3,Sample Data
2025-09-10,20.867115406841734,-116.3711411639168,LOC_076,14.47,60.3,6.05,240.9,5.29,2.94,0.0,167.1,2.0,Sample Data
2025-09-10,83.92378405829506,-148.53281470350495,LOC_077,-16.65,100.0,16.31,172.9,-2.03,16.18,0.0,112.6,1.5,Sample Data
2025-09-10,60.41016605544089,-80.98945000726671,LOC_078,1.3,99.8,3.8,211.0,1.96,3.26,0.0,142.3,0.4,Sample Data
2025-09-10,27.822815799429975,-85.33187468045826,LOC_079,20.13,61.3,1.23,342.8,0.36,-1.17,0.0,264.5,5.5,Sample Data
2025-09-10,37.58373495394399,-97.80024202283467,LOC_080,12.26,56.1,0.31,224.3,0.22,0.22,0.0,176.1,2.9,Sample Data
2025-09-10,57.5147283070671,-110.3492910702814,LOC_081,2.26,60.8,7.83,255.8,7.59,1.93,0.0,116.3,1.5,Sample Data
2025-09-10,16.771732754080624,-71.41067557339906,LOC_082,27.51,33.5,0.35,347.7,0.07,-0.34,2.09,285.2,2.6,Sample Data
2025-09-10,34.05850487288019,-155.75259364801894,LOC_083,19.07,81.3,2.86,321.3,1.79,-2.23,0.8,291.5,2.9,Sample Data
2025-09-10,13.058135616607293,-103.18391738552856,LOC_084,20.92,73.2,0.82,101.3,-0.8,0.16,0.0,183.9,1.1,Sample Data
2025-09-10,60.81732713817118,-177.8435822393787,LOC_085,0.75,83.5,0.52,284.4,0.51,-0.13,0.0,155.4,1.5,Sample Data
2025-09-10,48.406979372446074,-150.55554922426808,LOC_086,3.47,55.5,4.41,291.9,4.09,-1.65,0.0,178.6,2.8,Sample Data
2025-09-10,58.38795928070874,-157.33236422935113,LOC_087,2.98,100.0,6.83,326.8,3.74,-5.72,5.51,181.0,2.8,Sample Data
2025-09-10,61.820330357684945,-129.72440498093013,LOC_088,4.55,68.0,5.69,104.1,-5.52,1.39,0.0,265.4,4.5,Sample Data
2025-09-10,80.25474915525508,-162.12227726102088,LOC_089,-3.88,84.8,3.29,296.2,2.95,-1.45,1.56,80.7,0.0,Sample Data
2025-09-10,35.57997632876939,-165.2484422387234,LOC_090,15.9,60.0,2.1,275.5,2.09,-0.2,0.0,235.3,2.0,Sample Data
2025-09-10,79.3520213708922,-65.94588406047247,LOC_091,-6.37,83.3,2.85,56.6,-2.38,-1.57,0.0,48.3,0.6,Sample Data
2025-09-10,29.34562207863667,-94.20207401555672,LOC_092,11.14,81.6,4.88,294.4,4.45,-2.02,0.0,71.7,1.0,Sample Data
2025-09-10,71.29166501509118,-107.8238944920699,LOC_093,-5.78,90.4,2.38,196.6,0.68,2.28,1.08,144.6,1.4,Sample Data
2025-09-10,49.723793376700485,-148.55920218294128,LOC_094,9.73,62.3,0.32,224.3,0.22,0.23,0.0,147.9,2.6,Sample Data
2025-09-10,16.98270758544244,-63.361951466067524,LOC_095,17.79,75.8,3.75,314.5,2.67,-2.63,4.03,194.1,2.7,Sample Data
2025-09-10,77.53135428724978,-97.69681055447516,LOC_096,-12.05,85.8,3.62,273.2,3.61,-0.2,1.41,126.5,1.6,Sample Data
2025-09-10,35.42723432865255,-134.6027553003541,LOC_097,3.32,89.1,5.66,177.5,-0.25,5.65,0.0,275.7,3.4,Sample Data
2025-09-10,64.44667591526795,-63.37566620616498,LOC_098,-1.29,98.5,1.22,177.1,-0.06,1.21,0.0,174.3,1.5,Sample Data
2025-09-10,76.5314818198838,-78.6161790385089,LOC_099,-16.08,90.3,0.34,86.0,-0.34,-0.02,0.0,53.4,0.1,Sample Data
2025-09-11,38.090508913552185,-56.4071401667109,LOC_000,3.87,71.1,0.11,116.3,-0.1,0.05,0.0,102.9,2.0,Sample Data
2025-09-11,64.89954563585539,-102.17439705438524,LOC_001,2.46,77.2,1.42,93.0,-1.42,0.07,1.22,96.6,1.9,Sample Data
2025-09-11,21.70139803318274,-159.72071235629366,LOC_002,28.66,50.8,1.24,202.9,0.48,1.14,2.71,248.9,2.9,Sample Data
2025-09-11,14.35627091261496,-67.39710104925842,LOC_003,31.8,41.4,1.15,326.1,0.64,-0.96,0.39,199.1,2.5,Sample Data
2025-09-11,55.08362588074066,-87.95056488651409,LOC_004,4.52,80.0,7.7,196.1,2.14,7.4,2.42,206.3,1.4,Sample Data
2025-09-11,11.543837072185184,-53.91171921894073,LOC_005,29.55,65.7,2.14,108.0,-2.03,0.66,0.67,311.1,3.2,Sample Data
2025-09-11,72.43319806003163,-152.3959156118241,LOC_006,-7.87,87.4,0.05,36.8,-0.03,-0.04,0.0,118.6,2.1,Sample Data
2025-09-11,23.636872540532547,-156.1574137190536,LOC_007,19.78,85.2,1.35,39.0,-0.85,-1.05,0.0,202.9,3.0,Sample Data
2025-09-11,32.81816822196533,-111.78166388780907,LOC_008,2.85,100.0,2.94,340.6,0.98,-2.78,0.0,184.1,2.4,Sample Data
2025-09-11,42.395876398158684,-142.14021177425457,LOC_009,7.79,80.0,5.43,55.7,-4.48,-3.06,0.57,127.5,0.9,Sample Data
2025-09-11,55.88896710417846,-161.86579811523455,LOC_010,-8.43,82.1,12.93,20.1,-4.45,-12.14,0.11,133.9,1.8,Sample Data
2025-09-11,31.91084864014136,-132.37296037182008,LOC_011,16.65,85.5,2.25,202.2,0.85,2.08,0.44,261.1,1.6,Sample Data
2025-09-11,44.205248816277695,-77.92712501890823,LOC_012,8.7,69.5,10.53,7.9,-1.45,-10.43,0.0,157.4,2.9,Sample Data
2025-09-11,24.97553366187698,-113.1495230062305,LOC_013,24.86,80.7,4.58,337.5,1.75,-4.23,0.0,205.7,1.9,Sample Data
2025-09-11,54.431092664653185,-173.9614463464003,LOC_014,3.04,85.1,0.23,253.2,0.22,0.07,0.0,176.1,2.8,Sample Data
2025-09-11,55.56586389260788,-157.8318639206521,LOC_015,0.49,61.3,1.54,18.4,-0.49,-1.46,0.0,148.8,0.9,Sample Data
2025-09-11,14.878869473895964,-56.64488015706668,LOC_016,30.98,45.3,4.88,55.2,-4.01,-2.78,0.0,189.6,2.0,Sample Data
2025-09-11,82.42240248059196,-74.90834474486006,LOC_017,-5.61,98.4,0.63,132.0,-0.47,0.42,1.98,49.7,1.9,Sample Data
2025-09-11,32.8460326880028,-167.3026251791701,LOC_018,20.09,66.3,2.42,62.8,-2.16,-1.11,0.0,237.0,4.0,Sample Data
2025-09-11,61.31747698841177,-122.78017581385183,LOC_019,6.17,80.6,6.73,331.1,3.25,-5.9,1.57,187.8,3.2,Sample Data
2025-09-11,19.15286761335841,-115.62700168553488,LOC_020,17.11,71.8,4.79,259.2,4.71,0.89,1.25,211.5,1.6,Sample Data
2025-09-11,12.57913908364138,-61.78834772975833,LOC_021,25.83,55.6,2.39,223.0,1.63,1.75,0.0,219.8,3.3,Sample Data
2025-09-11,29.408498620001268,-93.87210303398234,LOC_022,17.69,84.3,11.96,35.1,-6.87,-9.79,2.03,251.4,2.9,Sample Data
2025-09-11,33.378330706705825,-112.39115724688459,LOC_023,16.1,56.2,2.68,235.0,2.2,1.54,0.91,195.6,2.9,Sample Data
2025-09-11,51.00327095074597,-155.96892078168148,LOC_024,8.08,92.3,4.31,256.9,4.2,0.98,1.68,164.4,3.1,Sample Data
2025-09-11,82.7188470823419,-79.23273296305511,LOC_025,-9.24,94.9,0.46,140.2,-0.3,0.36,0.0,114.7,1.0,Sample Data
2025-09-11,80.46242061731418,-63.672444444405656,LOC_026,-9.49,100.0,0.26,260.8,0.26,0.04,3.06,46.0,0.0,Sample Data
2025-09-11,54.84249841083138,-60.15634944699481,LOC_027,2.19,97.9,1.76,135.4,-1.23,1.25,0.0,232.5,3.0,Sample Data
2025-09-11,16.636937653893963,-154.5222278855111,LOC_028,26.01,25.9,3.33,97.0,-3.31,0.41,5.42,267.5,5.0,Sample Data
2025-09-11,13.392046668290355,-137.70705700077565,LOC_029,24.58,61.4,2.89,183.4,0.17,2.88,0.0,208.7,2.4,Sample Data
2025-09-11,39.15079672671115,-144.72462586939355,LOC_030,8.42,37.2,0.16,13.5,-0.04,-0.16,0.0,238.7,6.1,Sample Data
2025-09-11,72.1553131863947,-133.6220675298334,LOC_031,0.34,67.0,0.55,68.4,-0.51,-0.2,0.0,61.1,0.0,Sample Data
2025-09-11,31.07008822655356,-109.4495091894277,LOC_032,23.56,80.5,5.22,150.4,-2.58,4.54,0.64,222.0,3.1,Sample Data
2025-09-11,20.569316873107198,-75.71439250197484,LOC_033,19.32,64.9,2.53,331.5,1.21,-2.22,0.0,129.7,3.7,Sample Data
2025-09-11,15.591298275982812,-51.70469824193276,LOC_034,25.36,65.7,0.2,167.7,-0.04,0.2,1.27,354.1,3.2,Sample Data
2025-09-11,67.9183576972493,-154.1669614005576,LOC_035,-6.74,78.8,2.1,298.9,1.84,-1.01,0.0,149.4,1.7,Sample Data
2025-09-11,10.41415878427018,-73.99001430087156,LOC_036,28.33,70.9,2.27,10.0,-0.39,-2.23,1.23,290.1,5.7,Sample Data
2025-09-11,63.01430078857128,-85.22906815467165,LOC_037,-3.5,97.2,2.5,31.7,-1.31,-2.12,0.0,180.8,3.3,Sample Data
2025-09-11,67.84527600144594,-170.37419527456825,LOC_038,-11.92,89.2,1.74,308.5,1.36,-1.08,0.0,113.1,1.7,Sample Data
2025-09-11,36.884929640820445,-164.93702226173315,LOC_039,12.31,81.3,1.13,184.4,0.09,1.13,0.0,201.0,2.1,Sample Data
2025-09-11,74.73275694066952,-98.97124351241747,LOC_040,-6.51,100.0,0.67,152.9,-0.3,0.59,0.0,108.8,1.6,Sample Data
2025-09-11,34.81735186394869,-171.73741446281693,LOC_041,16.5,66.8,1.88,21.0,-0.67,-1.75,1.15,173.5,3.1,Sample Data
2025-09-11,33.32367412867467,-137.7261681365229,LOC_042,23.66,70.8,8.5,317.4,5.76,-6.26,0.0,231.7,4.4,Sample Data
2025-09-11,64.7204633753548,-97.11752872382229,LOC_043,-4.95,86.0,0.4,190.6,0.07,0.4,0.04,181.9,4.6,Sample Data
2025-09-11,76.54095569322449,-118.61205972894659,LOC_044,-5.98,92.4,0.2,198.6,0.06,0.19,0.0,127.0,1.3,Sample Data
2025-09-11,18.96956844537263,-87.27817766101064,LOC_045,25.15,41.7,1.56,14.8,-0.4,-1.51,0.0,281.3,2.4,Sample Data
2025-09-11,67.05887864626732,-107.03396431596549,LOC_046,-4.99,85.0,8.16,275.9,8.11,-0.84,0.0,150.9,2.9,Sample Data
2025-09-11,67.82253849659207,-115.8065724726292,LOC_047,-1.37,93.2,0.37,190.1,0.07,0.37,1.8,241.2,2.7,Sample Data
2025-09-11,49.20496220364956,-124.41966761338855,LOC_048,11.0,71.0,1.45,152.8,-0.66,1.29,0.0,99.8,2.1,Sample Data
2025-09-11,11.90643450580714,-165.97411449087042,LOC_049,19.52,57.8,10.15,47.0,-7.42,-6.92,0.0,210.8,3.2,Sample Data
2025-09-11,12.357188926505069,-97.26664653570855,LOC_050,25.95,46.8,0.03,30.5,-0.02,-0.03,0.0,250.5,3.2,Sample Data
2025-09-11,33.576698580724496,-113.88581014858865,LOC_051,17.77,78.4,0.16,281.8,0.16,-0.03,0.0,216.6,4.1,Sample Data
2025-09-11,78.06748554445697,-147.59201021064627,LOC_052,-3.74,76.2,3.9,353.1,0.47,-3.87,0.51,122.1,0.9,Sample Data
2025-09-11,40.77871922767223,-81.77835198940367,LOC_053,9.86,88.0,5.53,199.7,1.86,5.21,0.0,193.3,2.2,Sample Data
2025-09-11,27.159862411871686,-169.99261172225692,LOC_054,22.53,66.9,1.85,218.5,1.15,1.45,3.27,182.3,2.3,Sample Data
2025-09-11,31.731358968532604,-159.04123265697942,LOC_055,17.2,100.0,0.47,159.1,-0.17,0.44,0.0,345.5,5.0,Sample Data
2025-09-11,79.72732392569299,-74.9443506566258,LOC_056,-11.89,100.0,0.16,271.8,0.16,-0.01,0.0,46.5,0.0,Sample Data
2025-09-11,57.50528173828176,-66.7101232755967,LOC_057,5.18,56.8,0.5,128.2,-0.4,0.31,0.0,52.9,1.8,Sample Data
2025-09-11,70.27540576743358,-155.74589234481533,LOC_058,5.01,46.1,0.02,28.3,-0.01,-0.02,0.0,127.3,1.1,Sample Data
2025-09-11,76.94192488674834,-109.88550855096541,LOC_059,-7.1,91.2,1.39,204.8,0.58,1.26,0.0,107.0,0.7,Sample Data
2025-09-11,70.55801163730469,-63.508131009945885,LOC_060,-6.91,48.7,0.15,68.8,-0.14,-0.05,0.0,23.1,0.0,Sample Data
2025-09-11,33.85026062288979,-165.693249811402,LOC_061,20.6,58.5,4.15,98.0,-4.11,0.58,0.58,221.5,3.5,Sample Data
2025-09-11,27.095137190645627,-124.47598747858669,LOC_062,30.74,67.8,1.37,290.6,1.28,-0.48,0.0,262.0,3.3,Sample Data
2025-09-11,71.351107444187,-68.10502417667536,LOC_063,0.5,73.7,4.33,89.2,-4.33,-0.06,0.21,70.6,1.5,Sample Data
2025-09-11,10.521409789839304,-113.60285066491646,LOC_064,27.27,23.2,3.88,40.8,-2.53,-2.94,0.0,391.0,3.8,Sample Data
2025-09-11,41.30582523615843,-151.12598463880508,LOC_065,9.58,78.6,4.95,249.4,4.63,1.74,0.0,161.5,3.7,Sample Data
2025-09-11,18.98990255002621,-136.11002771752837,LOC_066,24.88,47.1,2.23,230.2,1.71,1.43,0.0,245.8,3.9,Sample Data
2025-09-11,80.71822779343894,-137.98361883730183,LOC_067,-8.49,74.2,4.24,285.9,4.07,-1.16,0.0,66.4,1.3,Sample Data
2025-09-11,48.90929663075246,-88.60753534362688,LOC_068,12.31,67.2,6.8,246.9,6.25,2.67,0.0,131.4,1.1,Sample Data
2025-09-11,37.27222017844705,-53.66832924627511,LOC_069,11.41,48.6,0.87,115.4,-0.78,0.37,0.7,125.8,3.6,Sample Data
2025-09-11,82.18354712065835,-147.26830154270266,LOC_070,-2.45,70.3,6.72,272.4,6.71,-0.29,0.0,43.5,1.0,Sample Data
2025-09-11,47.29363794192891,-140.88581972381994,LOC_071,6.92,61.4,4.95,88.7,-4.94,-0.11,0.28,201.9,3.5,Sample Data
2025-09-11,31.36303707831007,-175.20469684391074,LOC_072,18.5,41.0,2.25,236.0,1.86,1.26,4.0,274.3,2.3,Sample Data
