date,latitude,longitude,parameter,value,units,source
2025-10-04,69.65063784693231,-125.17085423503337,aod,0.3961621413470717,dimensionless,Sample Data
2025-09-13,33.932535493244174,-70.20857819044085,aod,0.20687225274774762,dimensionless,Sample Data
2025-09-15,37.35229370929794,-95.47824444238034,aod,0.02569555349432881,dimensionless,Sample Data
2025-09-11,62.22165819086048,-169.9960837882028,aod,0.11633266838308239,dimensionless,Sample Data
2025-09-27,52.93208195750993,-127.4168915413594,aod,0.15508470288000992,dimensionless,Sample Data
2025-09-21,33.90643771990524,-77.20598857093474,aod,0.14686389306773895,dimensionless,Sample Data
2025-09-05,75.74990333968371,-124.51378263486762,aod,0.004940682748831045,dimensionless,Sample Data
2025-09-26,11.595205813779035,-66.88714639287912,aod,0.0410295182609918,dimensionless,Sample Data
2025-09-30,79.94424320689397,-130.08469431043565,aod,1.2364388821694652,dimensionless,Sample Data
2025-10-02,67.53912166983451,-134.40746399127767,aod,0.007664352293192763,dimensionless,Sample Data
2025-09-15,53.556790542049576,-117.62842750865438,aod,0.8280794073682618,dimensionless,Sample Data
2025-09-10,41.33250866255003,-80.12445619761263,aod,0.14784626235476575,dimensionless,Sample Data
2025-09-16,10.250977153223442,-84.80466506599613,aod,0.08758386631882331,dimensionless,Sample Data
2025-10-03,32.223109034199254,-142.65893108496937,aod,0.17788523469960954,dimensionless,Sample Data
2025-09-18,78.27543265431507,-143.95546605941945,aod,0.1116439493784204,dimensionless,Sample Data
2025-09-15,60.97354620198024,-130.03753586924137,aod,0.626611645844443,dimensionless,Sample Data
2025-10-01,29.423698870136025,-76.26138812136017,aod,0.10811295480667796,dimensionless,Sample Data
2025-09-14,80.85490167185577,-65.71462001691859,aod,0.4681071742957249,dimensionless,Sample Data
2025-09-07,65.75146171702181,-51.405961724263335,aod,0.05270763300353666,dimensionless,Sample Data
2025-09-24,58.72349867442763,-57.444869362433664,aod,0.3551487037061876,dimensionless,Sample Data
2025-09-28,13.520901786085975,-164.35596093545053,aod,0.04981697972410135,dimensionless,Sample Data
2025-09-09,68.4688355175065,-155.7630259212469,aod,0.3226587544731973,dimensionless,Sample Data
2025-09-12,26.224301727741512,-98.1288700105001,aod,0.525530910761351,dimensionless,Sample Data
2025-09-13,23.042143691461547,-50.66198305596342,aod,0.14482354057957808,dimensionless,Sample Data
2025-09-06,84.72518318550432,-116.14577568707855,aod,0.33838260059726305,dimensionless,Sample Data
2025-09-18,26.78632111169673,-150.8227256612341,aod,0.007097491415376297,dimensionless,Sample Data
2025-09-14,74.50951123134428,-63.66021264038082,aod,0.41986496225828474,dimensionless,Sample Data
2025-09-12,19.713619096210312,-145.4719944634682,aod,0.009078288616138191,dimensionless,Sample Data
2025-09-18,12.656677631390881,-69.214840664889,aod,0.212982500239724,dimensionless,Sample Data
2025-09-27,16.524006993355762,-108.3885418208119,aod,0.058244090083061785,dimensionless,Sample Data
2025-09-19,62.178571963731265,-179.33932182365663,aod,0.13698649678353073,dimensionless,Sample Data
2025-09-16,26.51374014623585,-169.46399193200577,aod,0.4497708232732396,dimensionless,Sample Data
2025-09-16,14.613776967942629,-51.10820643114374,aod,0.1310110274871182,dimensionless,Sample Data
2025-09-27,71.85107244438619,-102.9869879942627,aod,0.21700816585380475,dimensionless,Sample Data
2025-09-04,74.83696602305113,-109.3087419603381,aod,0.4217822870880717,dimensionless,Sample Data
2025-09-04,59.383887599381914,-76.33461719109934,aod,0.03423850133770644,dimensionless,Sample Data
2025-09-16,35.05066590589284,-159.14798630709063,aod,0.23911593287439678,dimensionless,Sample Data
2025-09-09,56.39585336613882,-91.58169967116095,aod,0.0419520861692464,dimensionless,Sample Data
2025-09-28,82.09864661386806,-65.38717273985448,aod,0.005936702308604404,dimensionless,Sample Data
2025-09-14,19.66524006050839,-72.64382242658085,aod,0.05191617034792595,dimensionless,Sample Data
2025-09-05,10.08400836100821,-61.868829794982176,aod,0.3569180594024448,dimensionless,Sample Data
2025-09-16,10.478940378762518,-114.0291946110913,aod,0.1919058988727477,dimensionless,Sample Data
2025-10-04,57.38601452625013,-52.44579685643495,aod,0.09454397882684187,dimensionless,Sample Data
2025-09-19,71.40095653748813,-178.82058739514576,aod,0.022629403459165812,dimensionless,Sample Data
2025-09-05,50.59499340070827,-81.06637267473636,aod,0.08367121799782223,dimensionless,Sample Data
2025-10-02,79.90210791325131,-97.75915389258674,aod,0.31099655715931535,dimensionless,Sample Data
2025-09-07,67.81405814057423,-157.4120482100163,aod,0.07161048328564797,dimensionless,Sample Data
2025-09-13,15.051295110157877,-87.93762847611339,aod,0.12832885923291665,dimensionless,Sample Data
2025-09-21,15.602081331839052,-172.47034012735622,aod,0.41042256897538254,dimensionless,Sample Data
2025-09-07,82.66583914642686,-53.446434006938404,aod,0.20858271920166493,dimensionless,Sample Data
2025-10-02,38.77091953042164,-102.7285383002891,aod,0.004474389546894773,dimensionless,Sample Data
2025-09-22,46.648239280349934,-137.93067151055965,aod,0.0582065358109083,dimensionless,Sample Data
2025-09-05,21.92037124575674,-179.86616762006767,aod,1.170305752331396,dimensionless,Sample Data
2025-09-10,43.85402682472566,-124.59643070932351,aod,0.1497421670306641,dimensionless,Sample Data
2025-09-05,32.37808232424945,-72.63030044601344,aod,0.2964049722640796,dimensionless,Sample Data
2025-09-06,19.850134480703353,-150.0930212059136,aod,0.6026308812770219,dimensionless,Sample Data
2025-09-24,42.42511007819515,-160.36247406848298,aod,0.480535260832446,dimensionless,Sample Data
2025-09-22,82.33903542026565,-68.54318802797518,aod,0.06410034601337626,dimensionless,Sample Data
2025-10-01,40.700050473628224,-52.082905765222336,aod,0.2577774019211864,dimensionless,Sample Data
2025-09-20,25.02693576615345,-83.04118843597465,aod,0.21091917177519792,dimensionless,Sample Data
2025-09-19,74.82686873797277,-132.09157531591106,aod,0.15671628794943926,dimensionless,Sample Data
2025-10-02,25.277593695720565,-159.2980540236956,aod,0.29975546093485955,dimensionless,Sample Data
2025-09-23,73.35874210876658,-79.78016019627324,aod,0.0036046682984593754,dimensionless,Sample Data
2025-09-27,32.06259800076084,-76.41628237767642,aod,0.5072766603628528,dimensionless,Sample Data
2025-09-28,69.74029682321321,-99.83545911230405,aod,0.00024651889980205685,dimensionless,Sample Data
2025-09-23,55.54798361970034,-102.2174555340845,aod,0.11253114398483806,dimensionless,Sample Data
2025-10-04,46.86959100560777,-153.93178552895623,aod,0.21083458183434978,dimensionless,Sample Data
2025-09-11,54.26979541642169,-137.62968968623028,aod,0.07431767943603877,dimensionless,Sample Data
2025-09-21,10.871540493107547,-120.82138061936584,aod,0.2281724519268986,dimensionless,Sample Data
2025-09-09,83.10248889030174,-128.57913909560406,aod,0.06896694301489163,dimensionless,Sample Data
2025-09-09,74.50917978919034,-89.65235480354947,aod,0.47679949578313163,dimensionless,Sample Data
2025-09-12,66.18712293259622,-85.84290994356645,aod,0.055426256556943644,dimensionless,Sample Data
2025-09-19,20.687165717613492,-51.73386287527097,aod,0.13169365375467043,dimensionless,Sample Data
2025-09-11,35.95124257336297,-152.65455461054708,aod,0.0019637790769126452,dimensionless,Sample Data
2025-09-04,48.82837325385336,-137.56002992828104,aod,0.42832039434255764,dimensionless,Sample Data
2025-09-29,71.83855351726254,-169.27389052274523,aod,0.10114217070711898,dimensionless,Sample Data
2025-09-17,52.56556361961686,-162.74695197440215,aod,0.23630789201678587,dimensionless,Sample Data
2025-09-15,13.088762145945376,-73.21270535871736,aod,0.022089763457015136,dimensionless,Sample Data
2025-09-09,62.98567948651759,-97.26406755932723,aod,0.18066337025065293,dimensionless,Sample Data
2025-09-12,55.970813114920446,-99.84140435787837,aod,0.24692800081224783,dimensionless,Sample Data
2025-10-03,63.556519909932085,-66.77401391300887,aod,0.3059615742329248,dimensionless,Sample Data
2025-09-14,46.32988356805305,-100.40646183544946,aod,0.45041006375704323,dimensionless,Sample Data
2025-09-29,71.29733274718703,-108.81299110001429,aod,0.13113322342440634,dimensionless,Sample Data
2025-09-17,22.29996107421229,-174.70196620797853,aod,0.017030979977791235,dimensionless,Sample Data
2025-09-16,28.532742550760982,-172.1542290812267,aod,0.13050815042777278,dimensionless,Sample Data
2025-09-17,34.67630783609967,-99.95353714750843,aod,0.08216462486628587,dimensionless,Sample Data
2025-09-26,69.22738803568593,-156.3246709604691,aod,0.008928702802332428,dimensionless,Sample Data
2025-09-22,11.564585446865358,-158.98256926091565,aod,0.05187198913734135,dimensionless,Sample Data
2025-09-06,83.10948716100873,-50.47659091262355,aod,0.017008442951273448,dimensionless,Sample Data
2025-09-25,26.542084369174244,-127.57602305390186,aod,0.006226423304723896,dimensionless,Sample Data
2025-10-03,44.69672175544872,-146.50122449354222,aod,0.647716503936792,dimensionless,Sample Data
2025-09-08,73.46839690142869,-125.9320424008977,aod,0.08490970653789653,dimensionless,Sample Data
2025-09-27,84.07371728020433,-131.76496081200165,aod,0.15674594095183791,dimensionless,Sample Data
2025-09-29,54.104378356755944,-113.18053718486576,aod,0.2583843134977741,dimensionless,Sample Data
2025-09-05,75.50674285612455,-116.73303761478863,aod,0.3149648809706135,dimensionless,Sample Data
2025-09-29,84.40999872555042,-94.84878595182589,aod,0.4869111879047198,dimensionless,Sample Data
2025-09-11,56.722493767261206,-152.61391542926333,aod,0.3615754090030988,dimensionless,Sample Data
2025-09-07,68.20001552765721,-149.3470277853027,aod,0.479450641257849,dimensionless,Sample Data
2025-09-17,27.815749369290824,-156.64119584686856,aod,0.14374026696854075,dimensionless,Sample Data
2025-09-12,15.184958963996458,-126.3059472957994,aod,0.0567993939988741,dimensionless,Sample Data
2025-09-27,43.39789412519991,-66.80251283457352,aod,0.17322168807252414,dimensionless,Sample Data
2025-09-20,17.14461309659697,-93.85923372891835,aod,0.09921418127269471,dimensionless,Sample Data
2025-09-08,29.360007452584565,-53.97639809641262,aod,0.0018142850749228432,dimensionless,Sample Data
2025-09-07,54.90354850750807,-103.5063576657213,aod,0.70012209088488,dimensionless,Sample Data
2025-09-06,27.703784750984795,-121.00735962012689,aod,0.1166879996338584,dimensionless,Sample Data
2025-09-15,43.65831803735523,-136.98438281140764,aod,0.35308197682443154,dimensionless,Sample Data
2025-09-14,28.653570444072244,-123.98462192396522,aod,0.5935586646738442,dimensionless,Sample Data
2025-10-01,36.94380609371842,-147.1713883301955,aod,0.007472145601896548,dimensionless,Sample Data
2025-09-08,59.78533957163538,-84.26773804146673,aod,0.30445977774294253,dimensionless,Sample Data
2025-09-18,43.47764848844392,-88.29987276541354,aod,0.40540212530580055,dimensionless,Sample Data
2025-09-21,18.39397145482959,-153.24064269522012,aod,0.8638927180586772,dimensionless,Sample Data
2025-09-29,27.334818432073497,-164.01379489114854,aod,0.008027683281876447,dimensionless,Sample Data
2025-09-24,43.91492712125765,-164.12571117869652,aod,0.018544933553726616,dimensionless,Sample Data
2025-09-15,53.85030253319415,-166.56983557387795,aod,0.03211433026728379,dimensionless,Sample Data
2025-09-14,82.38390223270342,-51.7380840153499,aod,0.0035065183533467426,dimensionless,Sample Data
2025-09-10,82.98233110527599,-137.9930145808638,aod,0.1212984538184019,dimensionless,Sample Data
2025-09-15,46.66349351926901,-112.97251628469746,aod,0.1519621201052529,dimensionless,Sample Data
2025-09-23,19.9535990364458,-163.65360346513566,aod,0.2439396695081679,dimensionless,Sample Data
2025-09-21,60.5074324993688,-153.7590512240167,aod,0.041736987474371864,dimensionless,Sample Data
2025-09-09,21.712288359413044,-84.99216826678608,aod,0.4052063244387033,dimensionless,Sample Data
2025-09-26,61.94694641696234,-156.97052737183984,aod,0.7691654909644757,dimensionless,Sample Data
2025-09-21,11.313699314654668,-131.34142027182696,aod,0.19238697111018832,dimensionless,Sample Data
2025-09-15,52.79573099791222,-67.04235201776663,aod,0.024006822778809098,dimensionless,Sample Data
2025-09-04,78.90083477451282,-76.5836516794676,aod,0.048586399603604793,dimensionless,Sample Data
2025-09-08,39.53983042406189,-94.34488886975457,aod,0.17216422153907168,dimensionless,Sample Data
2025-09-09,21.946558393210385,-134.68542325854384,aod,0.07657784057449024,dimensionless,Sample Data
2025-09-16,84.50027030189713,-67.3629732214061,aod,0.3050060113868585,dimensionless,Sample Data
2025-09-07,65.38369069384949,-106.28788607173318,aod,0.2102570089757106,dimensionless,Sample Data
2025-09-22,79.42561231605339,-80.525187607748,aod,0.3298915685942147,dimensionless,Sample Data
2025-09-22,69.83602366439759,-80.90293247903995,aod,0.40635993194007614,dimensionless,Sample Data
2025-09-10,32.26519559202106,-131.16260725537555,aod,0.001155061103250771,dimensionless,Sample Data
2025-09-10,37.48461511535484,-137.80384211296484,aod,0.16576539981061433,dimensionless,Sample Data
2025-09-04,51.13747912386076,-130.5454384497363,aod,0.054242129746395584,dimensionless,Sample Data
2025-09-29,27.04522204473636,-131.47726708818578,aod,0.1768914221008729,dimensionless,Sample Data
2025-09-05,58.19319767103922,-158.10222993144646,aod,0.12453552300338949,dimensionless,Sample Data
2025-09-19,74.75002371788689,-130.62784857670013,aod,0.3756823642954169,dimensionless,Sample Data
2025-09-28,71.03247162396897,-61.149252926308904,aod,0.09567027297976105,dimensionless,Sample Data
2025-09-15,53.51292769204992,-128.15303848340295,aod,0.12951834373448604,dimensionless,Sample Data
2025-09-17,51.206067882284,-128.73250790361448,aod,0.2532569487662782,dimensionless,Sample Data
2025-09-26,11.367443700727122,-55.781919525858484,aod,0.11272650086844144,dimensionless,Sample Data
2025-09-18,15.346020254137294,-63.4271423207841,aod,0.0558058688555547,dimensionless,Sample Data
2025-09-24,14.520054271717065,-59.485509176480136,aod,0.13047139741540995,dimensionless,Sample Data
2025-09-07,22.47487058073566,-154.70741798591087,aod,0.05935171261563438,dimensionless,Sample Data
2025-09-18,33.04674736947149,-142.96652274495003,aod,0.1519686298208719,dimensionless,Sample Data
2025-10-03,16.72197543662066,-104.47883307583629,aod,0.2518623449296203,dimensionless,Sample Data
2025-09-28,41.01618261440136,-144.5588799046406,aod,0.1478302828248394,dimensionless,Sample Data
2025-09-10,74.45618449604419,-163.98105495761843,aod,0.14895689994642,dimensionless,Sample Data
2025-09-13,18.01576923210579,-87.82398597608375,aod,0.04096950150910505,dimensionless,Sample Data
2025-09-25,41.83955688972714,-60.69217640772095,aod,0.32797174348707187,dimensionless,Sample Data
2025-09-13,13.255939964111437,-108.47054951968597,aod,0.023825264985639368,dimensionless,Sample Data
2025-09-24,57.84889043449732,-179.6640780701523,aod,0.4311893060308067,dimensionless,Sample Data
2025-09-13,25.903362993117,-150.3496296466388,aod,0.03841946311849834,dimensionless,Sample Data
2025-09-27,77.94183285908203,-133.09957251562201,aod,0.08721209568470295,dimensionless,Sample Data
2025-09-21,68.53941364328963,-149.20682733331734,aod,0.26332236929556496,dimensionless,Sample Data
2025-09-28,60.35685021479608,-69.34734608913979,aod,0.02008240345822516,dimensionless,Sample Data
2025-09-21,43.882575905292185,-98.89828779204551,aod,0.03320709183259696,dimensionless,Sample Data
2025-09-04,75.19447184882894,-149.41937397574196,aod,0.048858065337707875,dimensionless,Sample Data
2025-09-18,11.77289395347523,-167.55710778237898,aod,0.05233690290121669,dimensionless,Sample Data
2025-09-12,57.84705949869776,-153.19579861260456,aod,0.09915653301304105,dimensionless,Sample Data
2025-09-05,47.2575144144377,-102.7180764257975,aod,0.06418993853816832,dimensionless,Sample Data
2025-09-13,60.688093381553195,-102.38390080356008,aod,0.11179306513034315,dimensionless,Sample Data
2025-09-10,61.932711349327725,-86.71229046443709,aod,0.0834336723022382,dimensionless,Sample Data
2025-09-09,55.241455766002915,-73.56808257449974,aod,0.17273345009359609,dimensionless,Sample Data
2025-09-11,15.956452674173995,-144.35911334722525,aod,0.2072908533425681,dimensionless,Sample Data
2025-09-04,40.0890935529237,-102.55240533543564,aod,0.05140636601912666,dimensionless,Sample Data
2025-09-20,15.206788205957002,-133.85048024184815,aod,0.35659536585500273,dimensionless,Sample Data
2025-09-24,15.244870428207559,-92.95165990258495,aod,0.06325676245678967,dimensionless,Sample Data
2025-09-15,61.00989483275885,-102.93444108505506,aod,0.07841120849682921,dimensionless,Sample Data
2025-09-26,60.21152163986426,-136.70975130243426,aod,0.09511628677861331,dimensionless,Sample Data
2025-09-26,84.66103680281928,-132.81724466002103,aod,0.12517458559648179,dimensionless,Sample Data
2025-09-07,52.17226119084324,-172.18149546189792,aod,0.6522822320284164,dimensionless,Sample Data
2025-09-26,66.61283649556358,-97.45519407316569,aod,0.15349988520528932,dimensionless,Sample Data
2025-09-19,43.77782021936389,-167.43206154592644,aod,0.0002474890157716451,dimensionless,Sample Data
2025-09-06,83.59272807582279,-140.88909591407685,aod,0.5239469385408418,dimensionless,Sample Data
2025-09-11,39.94869368569811,-149.49652935879104,aod,0.004045920296205185,dimensionless,Sample Data
2025-09-04,67.64498535913813,-84.1665707490584,aod,0.36907419841239436,dimensionless,Sample Data
2025-09-21,56.76892660020698,-112.27546295463452,aod,0.31014135835413836,dimensionless,Sample Data
2025-09-15,55.63648094948435,-67.59079503563977,aod,0.30467781340373307,dimensionless,Sample Data
2025-09-04,12.712028539357158,-87.86318929341306,aod,0.05158771249501329,dimensionless,Sample Data
2025-09-05,38.56821441332404,-135.58231475340028,aod,0.5527902601784148,dimensionless,Sample Data
2025-09-23,32.914323299351764,-108.00570870739108,aod,0.06561847991914672,dimensionless,Sample Data
2025-09-09,75.50024962928859,-57.489687516709694,aod,0.5036314093035293,dimensionless,Sample Data
2025-09-08,84.41185111174845,-115.39474722224206,aod,0.0992014464448005,dimensionless,Sample Data
2025-09-09,39.78840830719083,-114.85011010633873,aod,0.3401459148021452,dimensionless,Sample Data
2025-10-03,75.84807403338021,-130.5189718480446,aod,0.25561148574030257,dimensionless,Sample Data
2025-09-17,25.89868681766789,-161.63385359418425,aod,0.016876265840149892,dimensionless,Sample Data
2025-09-05,23.014338623988152,-127.61257676052901,aod,0.050621203886372625,dimensionless,Sample Data
2025-09-13,52.9781071698137,-55.54802457370367,aod,0.34573503508198755,dimensionless,Sample Data
2025-09-07,74.65108617044669,-162.7717925435597,aod,0.1864692592982896,dimensionless,Sample Data
2025-09-17,77.36962204695295,-161.9042567997211,aod,0.03843526169091586,dimensionless,Sample Data
2025-09-28,39.899727082923484,-114.66641005975248,aod,0.21950670564890817,dimensionless,Sample Data
2025-09-07,45.86755172860542,-164.17095155371427,aod,0.029043606465712718,dimensionless,Sample Data
2025-10-01,51.21471519212627,-54.7950354934074,aod,0.07473984566614082,dimensionless,Sample Data
2025-10-01,42.96337664746826,-114.20155783076827,aod,0.38136490109294474,dimensionless,Sample Data
2025-09-05,11.326585720994292,-179.95677420433637,aod,0.21007936786492395,dimensionless,Sample Data
2025-09-22,14.601222033300111,-160.23676909327574,aod,0.042584803714047395,dimensionless,Sample Data
2025-09-21,46.34511902641485,-152.4718044134878,aod,0.011903416284884737,dimensionless,Sample Data
2025-09-22,83.77591939475602,-89.64542024838809,aod,0.037426162602011905,dimensionless,Sample Data
2025-09-17,68.7022030558112,-170.29812413617938,aod,0.021304640710312298,dimensionless,Sample Data
2025-09-07,14.671884859754702,-90.01902557976285,aod,0.20058205131874518,dimensionless,Sample Data
2025-10-01,27.448415392201074,-150.24370136994023,aod,0.07312976661739705,dimensionless,Sample Data
2025-09-10,49.52810979337387,-98.893541282087,aod,0.25770106555294797,dimensionless,Sample Data
2025-10-02,40.359882181389985,-77.02782761112938,aod,0.08746430787320518,dimensionless,Sample Data
2025-09-10,46.122613490114674,-111.68439914407679,aod,0.26456206457185566,dimensionless,Sample Data
2025-09-05,10.82734483214854,-79.99036382662582,aod,0.028728752725047803,dimensionless,Sample Data
2025-09-24,69.27533018951111,-125.58451918888841,aod,0.2856649363428756,dimensionless,Sample Data
2025-09-04,50.14825985894437,-162.17573825523013,aod,0.07816468302565252,dimensionless,Sample Data
2025-09-24,57.197410450805215,-71.54056242588022,aod,0.32343063159230945,dimensionless,Sample Data
2025-09-06,46.58905329447718,-55.25503623826566,aod,0.061808691966669264,dimensionless,Sample Data
